handle|title|journal|year|vol|issue|page|end page|author
RePEc:ucp:jpolec:doi:10.1086/672370|Comment on &quot;Moneyspots: Extraneous Attributes and the Coexistence of Money and Interest-Bearing Nominal Bonds&quot; by Ricardo Lagos|Journal of Political Economy|2013|121|4|793|795|Neil Wallace
RePEc:ucp:jpolec:doi:10.1086/673166|Moneyspots and Coexistence in the Pure Theory of Money: A Reply to Neil Wallace|Journal of Political Economy|2013|121|4|796|801|Ricardo Lagos
RePEc:ucp:jpolec:doi:10.1086/673402|Stability and Competitive Equilibrium in Trading Networks|Journal of Political Economy|2013|121|5|966|1005|John William Hatfield
RePEc:ucp:jpolec:doi:10.1086/673402|Stability and Competitive Equilibrium in Trading Networks|Journal of Political Economy|2013|121|5|966|1005|Scott Duke Kominers
RePEc:ucp:jpolec:doi:10.1086/673402|Stability and Competitive Equilibrium in Trading Networks|Journal of Political Economy|2013|121|5|966|1005|Alexandru Nichifor
RePEc:ucp:jpolec:doi:10.1086/673402|Stability and Competitive Equilibrium in Trading Networks|Journal of Political Economy|2013|121|5|966|1005|Michael Ostrovsky
RePEc:ucp:jpolec:doi:10.1086/673402|Stability and Competitive Equilibrium in Trading Networks|Journal of Political Economy|2013|121|5|966|1005|Alexander Westkamp
RePEc:ucp:jpolec:doi:10.1086/673472|Endogenous Credit Cycles|Journal of Political Economy|2013|121|5|940|965|Chao Gu
RePEc:ucp:jpolec:doi:10.1086/673472|Endogenous Credit Cycles|Journal of Political Economy|2013|121|5|940|965|Fabrizio Mattesini
RePEc:ucp:jpolec:doi:10.1086/673472|Endogenous Credit Cycles|Journal of Political Economy|2013|121|5|940|965|Cyril Monnet
RePEc:ucp:jpolec:doi:10.1086/673472|Endogenous Credit Cycles|Journal of Political Economy|2013|121|5|940|965|Randall Wright
RePEc:ucp:jpolec:doi:10.1086/673867|Discounting, Values, and Decisions|Journal of Political Economy|2013|121|5|896|939|John K.-H. Quah
RePEc:ucp:jpolec:doi:10.1086/673867|Discounting, Values, and Decisions|Journal of Political Economy|2013|121|5|896|939|Bruno Strulovici
RePEc:ucp:jpolec:doi:10.1086/673885|Salience and Consumer Choice|Journal of Political Economy|2013|121|5|803|843|Pedro Bordalo
RePEc:ucp:jpolec:doi:10.1086/673885|Salience and Consumer Choice|Journal of Political Economy|2013|121|5|803|843|Nicola Gennaioli
RePEc:ucp:jpolec:doi:10.1086/673885|Salience and Consumer Choice|Journal of Political Economy|2013|121|5|803|843|Andrei Shleifer
RePEc:ucp:jpolec:doi:10.1086/673886|The Asymmetric Effects of Financial Frictions|Journal of Political Economy|2013|121|5|844|895|Guillermo Ordoñez
RePEc:ucp:jpolec:doi:10.1086/674077|The Money Pump as a Measure of Revealed Preference Violations: A Comment|Journal of Political Economy|2013|121|6|1248|1258|Bart Smeulders
RePEc:ucp:jpolec:doi:10.1086/674077|The Money Pump as a Measure of Revealed Preference Violations: A Comment|Journal of Political Economy|2013|121|6|1248|1258|Laurens Cherchye
RePEc:ucp:jpolec:doi:10.1086/674077|The Money Pump as a Measure of Revealed Preference Violations: A Comment|Journal of Political Economy|2013|121|6|1248|1258|Bram De Rock
RePEc:ucp:jpolec:doi:10.1086/674077|The Money Pump as a Measure of Revealed Preference Violations: A Comment|Journal of Political Economy|2013|121|6|1248|1258|Frits C. R. Spieksma
RePEc:ucp:jpolec:doi:10.1086/674134|How Do Competitive Pressures Affect Incentives to Innovate When There Is a Market for Inventions?|Journal of Political Economy|2013|121|6|1007|1054|Daniel F. Spulber
RePEc:ucp:jpolec:doi:10.1086/674135|Taxation and Redistribution of Residual Income Inequality|Journal of Political Economy|2013|121|6|1160|1204|Mikhail Golosov
RePEc:ucp:jpolec:doi:10.1086/674135|Taxation and Redistribution of Residual Income Inequality|Journal of Political Economy|2013|121|6|1160|1204|Pricila Maziero
RePEc:ucp:jpolec:doi:10.1086/674135|Taxation and Redistribution of Residual Income Inequality|Journal of Political Economy|2013|121|6|1160|1204|Guido Menzio
RePEc:ucp:jpolec:doi:10.1086/674142|Credit Shocks and Aggregate Fluctuations in an Economy with Production Heterogeneity|Journal of Political Economy|2013|121|6|1055|1107|Aubhik Khan
RePEc:ucp:jpolec:doi:10.1086/674142|Credit Shocks and Aggregate Fluctuations in an Economy with Production Heterogeneity|Journal of Political Economy|2013|121|6|1055|1107|Julia K. Thomas
RePEc:ucp:jpolec:doi:10.1086/674143|The International Diversification Puzzle Is Not as Bad as You Think|Journal of Political Economy|2013|121|6|1108|1159|Jonathan Heathcote
RePEc:ucp:jpolec:doi:10.1086/674143|The International Diversification Puzzle Is Not as Bad as You Think|Journal of Political Economy|2013|121|6|1108|1159|Fabrizio Perri
RePEc:ucp:jpolec:doi:10.1086/674362|Equilibrium Imitation and Growth|Journal of Political Economy|2014|122|1|52|76|Jesse Perla
RePEc:ucp:jpolec:doi:10.1086/674362|Equilibrium Imitation and Growth|Journal of Political Economy|2014|122|1|52|76|Christopher Tonetti
RePEc:ucp:jpolec:doi:10.1086/674363|Knowledge Growth and the Allocation of Time|Journal of Political Economy|2014|122|1|1|51|Robert E. Lucas Jr.
RePEc:ucp:jpolec:doi:10.1086/674363|Knowledge Growth and the Allocation of Time|Journal of Political Economy|2014|122|1|1|51|Benjamin Moll
RePEc:ucp:jpolec:doi:10.1086/674409|Why Blame?|Journal of Political Economy|2013|121|6|1205|1247|Mehmet Y. Gurdal
RePEc:ucp:jpolec:doi:10.1086/674409|Why Blame?|Journal of Political Economy|2013|121|6|1205|1247|Joshua B. Miller
RePEc:ucp:jpolec:doi:10.1086/674409|Why Blame?|Journal of Political Economy|2013|121|6|1205|1247|Aldo Rustichini
RePEc:ucp:jpolec:doi:10.1086/674425|A Theory of Capital Controls as Dynamic Terms-of-Trade Manipulation|Journal of Political Economy|2014|122|1|77|128|Arnaud Costinot
RePEc:ucp:jpolec:doi:10.1086/674425|A Theory of Capital Controls as Dynamic Terms-of-Trade Manipulation|Journal of Political Economy|2014|122|1|77|128|Guido Lorenzoni
RePEc:ucp:jpolec:doi:10.1086/674425|A Theory of Capital Controls as Dynamic Terms-of-Trade Manipulation|Journal of Political Economy|2014|122|1|77|128|Iván Werning
RePEc:ucp:jpolec:doi:10.1086/674549|Labor Hiring, Investment, and Stock Return Predictability in the Cross Section|Journal of Political Economy|2014|122|1|129|177|Frederico Belo
RePEc:ucp:jpolec:doi:10.1086/674549|Labor Hiring, Investment, and Stock Return Predictability in the Cross Section|Journal of Political Economy|2014|122|1|129|177|Xiaoji Lin
RePEc:ucp:jpolec:doi:10.1086/674549|Labor Hiring, Investment, and Stock Return Predictability in the Cross Section|Journal of Political Economy|2014|122|1|129|177|Santiago Bazdresch
RePEc:ucp:jpolec:doi:10.1086/674550|An Efficient and Incentive Compatible Dynamic Auction for Multiple Complements|Journal of Political Economy|2014|122|2|422|466|Ning Sun
RePEc:ucp:jpolec:doi:10.1086/674550|An Efficient and Incentive Compatible Dynamic Auction for Multiple Complements|Journal of Political Economy|2014|122|2|422|466|Zaifu Yang
RePEc:ucp:jpolec:doi:10.1086/674633|An Alternative Theory of the Plant Size Distribution, with Geography and Intra- and International Trade|Journal of Political Economy|2014|122|2|369|421|Thomas J. Holmes
RePEc:ucp:jpolec:doi:10.1086/674633|An Alternative Theory of the Plant Size Distribution, with Geography and Intra- and International Trade|Journal of Political Economy|2014|122|2|369|421|John J. Stevens
RePEc:ucp:jpolec:doi:10.1086/674968|Efficient Responses to Targeted Cash Transfers|Journal of Political Economy|2014|122|1|178|222|Orazio P. Attanasio
RePEc:ucp:jpolec:doi:10.1086/674968|Efficient Responses to Targeted Cash Transfers|Journal of Political Economy|2014|122|1|178|222|Valérie Lechene
RePEc:ucp:jpolec:doi:10.1086/674988|Chiefs: Economic Development and Elite Control of Civil Society in Sierra Leone|Journal of Political Economy|2014|122|2|319|368|Daron Acemoglu
RePEc:ucp:jpolec:doi:10.1086/674988|Chiefs: Economic Development and Elite Control of Civil Society in Sierra Leone|Journal of Political Economy|2014|122|2|319|368|Tristan Reed
RePEc:ucp:jpolec:doi:10.1086/674988|Chiefs: Economic Development and Elite Control of Civil Society in Sierra Leone|Journal of Political Economy|2014|122|2|319|368|James A. Robinson
RePEc:ucp:jpolec:doi:10.1086/675238|The Signaling Value of a High School Diploma|Journal of Political Economy|2014|122|2|282|318|Damon Clark
RePEc:ucp:jpolec:doi:10.1086/675238|The Signaling Value of a High School Diploma|Journal of Political Economy|2014|122|2|282|318|Paco Martorell
RePEc:ucp:jpolec:doi:10.1086/675503|Equilibrium Tuition, Applications, Admissions, and Enrollment in the College Market|Journal of Political Economy|2014|122|2|225|281|Chao Fu
RePEc:ucp:jpolec:doi:10.1086/675534|Productive Cities: Sorting, Selection, and Agglomeration|Journal of Political Economy|2014|122|3|507|553|Kristian Behrens
RePEc:ucp:jpolec:doi:10.1086/675534|Productive Cities: Sorting, Selection, and Agglomeration|Journal of Political Economy|2014|122|3|507|553|Gilles Duranton
RePEc:ucp:jpolec:doi:10.1086/675534|Productive Cities: Sorting, Selection, and Agglomeration|Journal of Political Economy|2014|122|3|507|553|Frédéric Robert-Nicoud
RePEc:ucp:jpolec:doi:10.1086/675535|The Nature of Countercyclical Income Risk|Journal of Political Economy|2014|122|3|621|660|Fatih Guvenen
RePEc:ucp:jpolec:doi:10.1086/675535|The Nature of Countercyclical Income Risk|Journal of Political Economy|2014|122|3|621|660|Serdar Ozkan
RePEc:ucp:jpolec:doi:10.1086/675535|The Nature of Countercyclical Income Risk|Journal of Political Economy|2014|122|3|621|660|Jae Song
RePEc:ucp:jpolec:doi:10.1086/675536|Housing Market Spillovers: Evidence from the End of Rent Control in Cambridge, Massachusetts|Journal of Political Economy|2014|122|3|661|717|David H. Autor
RePEc:ucp:jpolec:doi:10.1086/675536|Housing Market Spillovers: Evidence from the End of Rent Control in Cambridge, Massachusetts|Journal of Political Economy|2014|122|3|661|717|Christopher J. Palmer
RePEc:ucp:jpolec:doi:10.1086/675536|Housing Market Spillovers: Evidence from the End of Rent Control in Cambridge, Massachusetts|Journal of Political Economy|2014|122|3|661|717|Parag A. Pathak
RePEc:ucp:jpolec:doi:10.1086/675805|A Nation of Immigrants: Assimilation and Economic Outcomes in the Age of Mass Migration|Journal of Political Economy|2014|122|3|467|506|Ran Abramitzky
RePEc:ucp:jpolec:doi:10.1086/675805|A Nation of Immigrants: Assimilation and Economic Outcomes in the Age of Mass Migration|Journal of Political Economy|2014|122|3|467|506|Leah Platt Boustan
RePEc:ucp:jpolec:doi:10.1086/675805|A Nation of Immigrants: Assimilation and Economic Outcomes in the Age of Mass Migration|Journal of Political Economy|2014|122|3|467|506|Katherine Eriksson
RePEc:ucp:jpolec:doi:10.1086/675910|Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools|Journal of Political Economy|2015|123|2|325|364|Jere R. Behrman
RePEc:ucp:jpolec:doi:10.1086/675910|Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools|Journal of Political Economy|2015|123|2|325|364|Susan W. Parker
RePEc:ucp:jpolec:doi:10.1086/675910|Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools|Journal of Political Economy|2015|123|2|325|364|Petra E. Todd
RePEc:ucp:jpolec:doi:10.1086/675910|Aligning Learning Incentives of Students and Teachers: Results from a Social Experiment in Mexican High Schools|Journal of Political Economy|2015|123|2|325|364|Kenneth I. Wolpin
RePEc:ucp:jpolec:doi:10.1086/676119|Comment on the Campbell-Cochrane Habit Model|Journal of Political Economy|2015|123|5|1201|1213|Lars Ljungqvist
RePEc:ucp:jpolec:doi:10.1086/676119|Comment on the Campbell-Cochrane Habit Model|Journal of Political Economy|2015|123|5|1201|1213|Harald Uhlig
RePEc:ucp:jpolec:doi:10.1086/676141|Spatial Sorting|Journal of Political Economy|2014|122|3|554|620|Jan Eeckhout
RePEc:ucp:jpolec:doi:10.1086/676141|Spatial Sorting|Journal of Political Economy|2014|122|3|554|620|Roberto Pinheiro
RePEc:ucp:jpolec:doi:10.1086/676141|Spatial Sorting|Journal of Political Economy|2014|122|3|554|620|Kurt Schmidheiny
RePEc:ucp:jpolec:doi:10.1086/676316|Implications of an Economic Theory of Conflict: Hindu-Muslim Violence in India|Journal of Political Economy|2014|122|4|719|765|Anirban Mitra
RePEc:ucp:jpolec:doi:10.1086/676316|Implications of an Economic Theory of Conflict: Hindu-Muslim Violence in India|Journal of Political Economy|2014|122|4|719|765|Debraj Ray
RePEc:ucp:jpolec:doi:10.1086/676333|&quot;A&quot; Business by Any Other Name: Firm Name Choice as a Signal of Firm Quality|Journal of Political Economy|2014|122|4|909|944|Ryan C. McDevitt
RePEc:ucp:jpolec:doi:10.1086/676334|The Private Returns to Public Office|Journal of Political Economy|2014|122|4|806|862|Raymond Fisman
RePEc:ucp:jpolec:doi:10.1086/676334|The Private Returns to Public Office|Journal of Political Economy|2014|122|4|806|862|Florian Schulz
RePEc:ucp:jpolec:doi:10.1086/676334|The Private Returns to Public Office|Journal of Political Economy|2014|122|4|806|862|Vikrant Vig
RePEc:ucp:jpolec:doi:10.1086/676404|Communication in Federal Politics: Universalism, Policy Uniformity, and the Optimal Allocation of Fiscal Authority|Journal of Political Economy|2014|122|4|766|805|Anke S. Kessler
RePEc:ucp:jpolec:doi:10.1086/676405|Extensive and Intensive Investment over the Business Cycle|Journal of Political Economy|2014|122|4|863|908|Boyan Jovanovic
RePEc:ucp:jpolec:doi:10.1086/676405|Extensive and Intensive Investment over the Business Cycle|Journal of Political Economy|2014|122|4|863|908|Peter L. Rousseau
RePEc:ucp:jpolec:doi:10.1086/676557|Coagglomeration, Clusters, and the Scale and Composition of Cities|Journal of Political Economy|2014|122|5|1064|1093|Robert W. Helsley
RePEc:ucp:jpolec:doi:10.1086/676557|Coagglomeration, Clusters, and the Scale and Composition of Cities|Journal of Political Economy|2014|122|5|1064|1093|William C. Strange
RePEc:ucp:jpolec:doi:10.1086/676597|Implementing the &quot;Wisdom of the Crowd&quot;|Journal of Political Economy|2014|122|5|988|1012|Ilan Kremer
RePEc:ucp:jpolec:doi:10.1086/676597|Implementing the &quot;Wisdom of the Crowd&quot;|Journal of Political Economy|2014|122|5|988|1012|Yishay Mansour
RePEc:ucp:jpolec:doi:10.1086/676597|Implementing the &quot;Wisdom of the Crowd&quot;|Journal of Political Economy|2014|122|5|988|1012|Motty Perry
RePEc:ucp:jpolec:doi:10.1086/676931|Mechanism Design with Communication Constraints|Journal of Political Economy|2014|122|5|1094|1129|Dilip Mookherjee
RePEc:ucp:jpolec:doi:10.1086/676931|Mechanism Design with Communication Constraints|Journal of Political Economy|2014|122|5|1094|1129|Masatoshi Tsumagari
RePEc:ucp:jpolec:doi:10.1086/676932|Crime and the Depenalization of Cannabis Possession: Evidence from a Policing Experiment|Journal of Political Economy|2014|122|5|1130|1202|Jérôme Adda
RePEc:ucp:jpolec:doi:10.1086/676932|Crime and the Depenalization of Cannabis Possession: Evidence from a Policing Experiment|Journal of Political Economy|2014|122|5|1130|1202|Brendon McConnell
RePEc:ucp:jpolec:doi:10.1086/676932|Crime and the Depenalization of Cannabis Possession: Evidence from a Policing Experiment|Journal of Political Economy|2014|122|5|1130|1202|Imran Rasul
RePEc:ucp:jpolec:doi:10.1086/677072|Dynamic Inputs and Resource (Mis)Allocation|Journal of Political Economy|2014|122|5|1013|1063|John Asker
RePEc:ucp:jpolec:doi:10.1086/677072|Dynamic Inputs and Resource (Mis)Allocation|Journal of Political Economy|2014|122|5|1013|1063|Allan Collard-Wexler
RePEc:ucp:jpolec:doi:10.1086/677072|Dynamic Inputs and Resource (Mis)Allocation|Journal of Political Economy|2014|122|5|1013|1063|Jan De Loecker
RePEc:ucp:jpolec:doi:10.1086/677189|Disease and Development Revisited|Journal of Political Economy|2014|122|6|1355|1366|David E. Bloom
RePEc:ucp:jpolec:doi:10.1086/677189|Disease and Development Revisited|Journal of Political Economy|2014|122|6|1355|1366|David Canning
RePEc:ucp:jpolec:doi:10.1086/677189|Disease and Development Revisited|Journal of Political Economy|2014|122|6|1355|1366|Günther Fink
RePEc:ucp:jpolec:doi:10.1086/677190|Disease and Development: A Reply to Bloom, Canning, and Fink|Journal of Political Economy|2014|122|6|1367|1375|Daron Acemoglu
RePEc:ucp:jpolec:doi:10.1086/677190|Disease and Development: A Reply to Bloom, Canning, and Fink|Journal of Political Economy|2014|122|6|1367|1375|Simon Johnson
RePEc:ucp:jpolec:doi:10.1086/677191|Personality Traits and the Marriage Market|Journal of Political Economy|2014|122|6|1271|1319|Arnaud Dupuy
RePEc:ucp:jpolec:doi:10.1086/677191|Personality Traits and the Marriage Market|Journal of Political Economy|2014|122|6|1271|1319|Alfred Galichon
RePEc:ucp:jpolec:doi:10.1086/677253|Competing for Consumer Inattention|Journal of Political Economy|2014|122|6|1203|1234|Geoffroy de Clippel
RePEc:ucp:jpolec:doi:10.1086/677253|Competing for Consumer Inattention|Journal of Political Economy|2014|122|6|1203|1234|Kfir Eliaz
RePEc:ucp:jpolec:doi:10.1086/677253|Competing for Consumer Inattention|Journal of Political Economy|2014|122|6|1203|1234|Kareen Rozen
RePEc:ucp:jpolec:doi:10.1086/677254|Misconceptions and Game Form Recognition: Challenges to Theories of Revealed Preference and Framing|Journal of Political Economy|2014|122|6|1235|1270|Timothy N. Cason
RePEc:ucp:jpolec:doi:10.1086/677254|Misconceptions and Game Form Recognition: Challenges to Theories of Revealed Preference and Framing|Journal of Political Economy|2014|122|6|1235|1270|Charles R. Plott
RePEc:ucp:jpolec:doi:10.1086/677255|Racial Disparity in Federal Criminal Sentences|Journal of Political Economy|2014|122|6|1320|1354|M. Marit Rehavi
RePEc:ucp:jpolec:doi:10.1086/677255|Racial Disparity in Federal Criminal Sentences|Journal of Political Economy|2014|122|6|1320|1354|Sonja B. Starr
RePEc:ucp:jpolec:doi:10.1086/677349|Leverage and the Foreclosure Crisis|Journal of Political Economy|2015|123|1|1|65|Dean Corbae
RePEc:ucp:jpolec:doi:10.1086/677349|Leverage and the Foreclosure Crisis|Journal of Political Economy|2015|123|1|1|65|Erwan Quintin
RePEc:ucp:jpolec:doi:10.1086/677350|Suspense and Surprise|Journal of Political Economy|2015|123|1|215|260|Jeffrey Ely
RePEc:ucp:jpolec:doi:10.1086/677350|Suspense and Surprise|Journal of Political Economy|2015|123|1|215|260|Alexander Frankel
RePEc:ucp:jpolec:doi:10.1086/677350|Suspense and Surprise|Journal of Political Economy|2015|123|1|215|260|Emir Kamenica
RePEc:ucp:jpolec:doi:10.1086/677756|Measuring Returns to Hospital Care: Evidence from Ambulance Referral Patterns|Journal of Political Economy|2015|123|1|170|214|Joseph J. Doyle Jr.
RePEc:ucp:jpolec:doi:10.1086/677756|Measuring Returns to Hospital Care: Evidence from Ambulance Referral Patterns|Journal of Political Economy|2015|123|1|170|214|John A. Graves
RePEc:ucp:jpolec:doi:10.1086/677756|Measuring Returns to Hospital Care: Evidence from Ambulance Referral Patterns|Journal of Political Economy|2015|123|1|170|214|Jonathan Gruber
RePEc:ucp:jpolec:doi:10.1086/677756|Measuring Returns to Hospital Care: Evidence from Ambulance Referral Patterns|Journal of Political Economy|2015|123|1|170|214|Samuel A. Kleiner
RePEc:ucp:jpolec:doi:10.1086/678456|Nobel Lecture: Uncertainty Outside and Inside Economic Models|Journal of Political Economy|2014|122|5|945|987|Lars Peter Hansen
RePEc:ucp:jpolec:doi:10.1086/679283|Asset Pricing and Asymmetric Reasoning|Journal of Political Economy|2015|123|1|66|122|Elena Asparouhova
RePEc:ucp:jpolec:doi:10.1086/679283|Asset Pricing and Asymmetric Reasoning|Journal of Political Economy|2015|123|1|66|122|Peter Bossaerts
RePEc:ucp:jpolec:doi:10.1086/679283|Asset Pricing and Asymmetric Reasoning|Journal of Political Economy|2015|123|1|66|122|Jon Eguia
RePEc:ucp:jpolec:doi:10.1086/679283|Asset Pricing and Asymmetric Reasoning|Journal of Political Economy|2015|123|1|66|122|William Zame
RePEc:ucp:jpolec:doi:10.1086/679284|The Origins of Savings Behavior|Journal of Political Economy|2015|123|1|123|169|Henrik Cronqvist
RePEc:ucp:jpolec:doi:10.1086/679284|The Origins of Savings Behavior|Journal of Political Economy|2015|123|1|123|169|Stephan Siegel
RePEc:ucp:jpolec:doi:10.1086/679496|Linear Social Interactions Models|Journal of Political Economy|2015|123|2|444|496|Lawrence E. Blume
RePEc:ucp:jpolec:doi:10.1086/679496|Linear Social Interactions Models|Journal of Political Economy|2015|123|2|444|496|William A. Brock
RePEc:ucp:jpolec:doi:10.1086/679496|Linear Social Interactions Models|Journal of Political Economy|2015|123|2|444|496|Steven N. Durlauf
RePEc:ucp:jpolec:doi:10.1086/679496|Linear Social Interactions Models|Journal of Political Economy|2015|123|2|444|496|Rajshri Jayaraman
RePEc:ucp:jpolec:doi:10.1086/679497|Estimating the Cream Skimming Effect of School Choice|Journal of Political Economy|2015|123|2|266|324|Joseph G. Altonji
RePEc:ucp:jpolec:doi:10.1086/679497|Estimating the Cream Skimming Effect of School Choice|Journal of Political Economy|2015|123|2|266|324|Ching-I Huang
RePEc:ucp:jpolec:doi:10.1086/679497|Estimating the Cream Skimming Effect of School Choice|Journal of Political Economy|2015|123|2|266|324|Christopher R. Taber
RePEc:ucp:jpolec:doi:10.1086/679498|The Generalized Roy Model and the Cost-Benefit Analysis of Social Programs|Journal of Political Economy|2015|123|2|413|443|Philipp Eisenhauer
RePEc:ucp:jpolec:doi:10.1086/679498|The Generalized Roy Model and the Cost-Benefit Analysis of Social Programs|Journal of Political Economy|2015|123|2|413|443|James J. Heckman
RePEc:ucp:jpolec:doi:10.1086/679498|The Generalized Roy Model and the Cost-Benefit Analysis of Social Programs|Journal of Political Economy|2015|123|2|413|443|Edward Vytlacil
RePEc:ucp:jpolec:doi:10.1086/679626|How Effective Is the Minimum Wage at Supporting the Poor?|Journal of Political Economy|2015|123|2|497|545|Thomas MaCurdy
RePEc:ucp:jpolec:doi:10.1086/679627|A Flying Start? Maternity Leave Benefits and Long-Run Outcomes of Children|Journal of Political Economy|2015|123|2|365|412|Pedro Carneiro
RePEc:ucp:jpolec:doi:10.1086/679627|A Flying Start? Maternity Leave Benefits and Long-Run Outcomes of Children|Journal of Political Economy|2015|123|2|365|412|Katrine V. Løken
RePEc:ucp:jpolec:doi:10.1086/679627|A Flying Start? Maternity Leave Benefits and Long-Run Outcomes of Children|Journal of Political Economy|2015|123|2|365|412|Kjell G. Salvanes
RePEc:ucp:jpolec:doi:10.1086/680415|Preface|Journal of Political Economy|2015|123|2|263|265|Flávio Cunha
RePEc:ucp:jpolec:doi:10.1086/680415|Preface|Journal of Political Economy|2015|123|2|263|265|Petra Todd
RePEc:ucp:jpolec:doi:10.1086/680685|Robust Comparative Statics in Large Dynamic Economies|Journal of Political Economy|2015|123|3|587|640|Daron Acemoglu
RePEc:ucp:jpolec:doi:10.1086/680685|Robust Comparative Statics in Large Dynamic Economies|Journal of Political Economy|2015|123|3|587|640|Martin Kaae Jensen
RePEc:ucp:jpolec:doi:10.1086/680686|Women and Power: Unpopular, Unwilling, or Held Back?|Journal of Political Economy|2015|123|3|641|669|Pablo Casas-Arce
RePEc:ucp:jpolec:doi:10.1086/680686|Women and Power: Unpopular, Unwilling, or Held Back?|Journal of Political Economy|2015|123|3|641|669|Albert Saiz
RePEc:ucp:jpolec:doi:10.1086/680936|Environmental Regulations and Corruption: Automobile Emissions in Mexico City|Journal of Political Economy|2015|123|3|686|724|Paulina Oliva
RePEc:ucp:jpolec:doi:10.1086/680995|Standard-Essential Patents|Journal of Political Economy|2015|123|3|547|586|Josh Lerner
RePEc:ucp:jpolec:doi:10.1086/680995|Standard-Essential Patents|Journal of Political Economy|2015|123|3|547|586|Jean Tirole
RePEc:ucp:jpolec:doi:10.1086/680996|Young, Old, Conservative, and Bold: The Implications of Heterogeneity and Finite Lives for Asset Pricing|Journal of Political Economy|2015|123|3|670|685|Nicolae Gârleanu
RePEc:ucp:jpolec:doi:10.1086/680996|Young, Old, Conservative, and Bold: The Implications of Heterogeneity and Finite Lives for Asset Pricing|Journal of Political Economy|2015|123|3|670|685|Stavros Panageas
RePEc:ucp:jpolec:doi:10.1086/681241|Uncertainty and Disagreement in Equilibrium Models|Journal of Political Economy|2015|123|4|778|808|Nabil I. Al-Najjar
RePEc:ucp:jpolec:doi:10.1086/681241|Uncertainty and Disagreement in Equilibrium Models|Journal of Political Economy|2015|123|4|778|808|Eran Shmaya
RePEc:ucp:jpolec:doi:10.1086/681575|Economic Effects of Runs on Early &quot;Shadow Banks&quot;: Trust Companies and the Impact of the Panic of 1907|Journal of Political Economy|2015|123|4|902|940|Carola Frydman
RePEc:ucp:jpolec:doi:10.1086/681575|Economic Effects of Runs on Early &quot;Shadow Banks&quot;: Trust Companies and the Impact of the Panic of 1907|Journal of Political Economy|2015|123|4|902|940|Eric Hilt
RePEc:ucp:jpolec:doi:10.1086/681575|Economic Effects of Runs on Early &quot;Shadow Banks&quot;: Trust Companies and the Impact of the Panic of 1907|Journal of Political Economy|2015|123|4|902|940|Lily Y. Zhou
RePEc:ucp:jpolec:doi:10.1086/681592|Poultry in Motion: A Study of International Trade Finance Practices|Journal of Political Economy|2015|123|4|853|901|Pol Antràs
RePEc:ucp:jpolec:doi:10.1086/681592|Poultry in Motion: A Study of International Trade Finance Practices|Journal of Political Economy|2015|123|4|853|901|C. Fritz Foley
RePEc:ucp:jpolec:doi:10.1086/681593|Adverse Selection in the Annuity Market and the Role for Social Security|Journal of Political Economy|2015|123|4|941|984|Roozbeh Hosseini
RePEc:ucp:jpolec:doi:10.1086/681640|The Fragile Benefits of Endowment Destruction|Journal of Political Economy|2015|123|5|1214|1226|John Y. Campbell
RePEc:ucp:jpolec:doi:10.1086/681640|The Fragile Benefits of Endowment Destruction|Journal of Political Economy|2015|123|5|1214|1226|John H. Cochrane
RePEc:ucp:jpolec:doi:10.1086/681641|The Anatomy of French Production Hierarchies|Journal of Political Economy|2015|123|4|809|852|Lorenzo Caliendo
RePEc:ucp:jpolec:doi:10.1086/681641|The Anatomy of French Production Hierarchies|Journal of Political Economy|2015|123|4|809|852|Ferdinando Monte
RePEc:ucp:jpolec:doi:10.1086/681641|The Anatomy of French Production Hierarchies|Journal of Political Economy|2015|123|4|809|852|Esteban Rossi-Hansberg
RePEc:ucp:jpolec:doi:10.1086/682367|Capital in the Twenty-First Century: A Review Essay|Journal of Political Economy|2015|123|4|749|777|Lawrence E. Blume
RePEc:ucp:jpolec:doi:10.1086/682367|Capital in the Twenty-First Century: A Review Essay|Journal of Political Economy|2015|123|4|749|777|Steven N. Durlauf
RePEc:ucp:jpolec:doi:10.1086/682574|Is Piketty's &quot;Second Law of Capitalism&quot; Fundamental?|Journal of Political Economy|2015|123|4|725|748|Per Krusell
RePEc:ucp:jpolec:doi:10.1086/682574|Is Piketty's &quot;Second Law of Capitalism&quot; Fundamental?|Journal of Political Economy|2015|123|4|725|748|Anthony A. Smith Jr.
RePEc:ucp:jpolec:doi:10.1086/682584|Strategic Mass Killings|Journal of Political Economy|2015|123|5|1087|1132|Joan Esteban
RePEc:ucp:jpolec:doi:10.1086/682584|Strategic Mass Killings|Journal of Political Economy|2015|123|5|1087|1132|Massimo Morelli
RePEc:ucp:jpolec:doi:10.1086/682584|Strategic Mass Killings|Journal of Political Economy|2015|123|5|1087|1132|Dominic Rohner
RePEc:ucp:jpolec:doi:10.1086/682678|Entrepreneurs, Risk Aversion, and Dynamic Firms|Journal of Political Economy|2015|123|5|1133|1176|Neus Herranz
RePEc:ucp:jpolec:doi:10.1086/682678|Entrepreneurs, Risk Aversion, and Dynamic Firms|Journal of Political Economy|2015|123|5|1133|1176|Stefan Krasa
